idtaxon,nombre_comun,idioma,espreferente
5318,Fenasset,Catalán,0.0
5318,Fenollera,Catalán,0.0
5318,Fenull,Catalán,0.0
5318,Falzia negra,Catalán,0.0
5318,Palma marina,Catalán,0.0
5318,Hierba sanjuanera,Castellano,1.0
5390,Meravella sigitada,Catalán,0.0
5390,Campanillas,Castellano,1.0
5398,Junco cantábrico,Castellano,1.0
5499,grojo,Castellano,0.0
5499,Enebro rastrero,Castellano,0.0
5499,Enebro común,Castellano,0.0
5499,Juniper,Inglés,0.0
5499,Ginebrons,Catalán,0.0
5499,Orrea,Euskera,0.0
5499,Ginebró,Mallorquín,0.0
5499,Genévrier nain,Francés,0.0
5499,Ginebro,Altoaragonés,0.0
5499,Xenebro,Gallego,0.0
5499,Genévrier,Francés,0.0
5499,Xenibreria,Gallego,0.0
5499,Xinastra,Altoaragonés,0.0
5499,Chinebro,Altoaragonés,0.0
5499,sabina morisca,Castellano,0.0
5499,Genévrier commun,Francés,0.0
5499,Chinibro,Altoaragonés,0.0
5499,Inebro,Valenciano,0.0
5499,Prostrate Juniper,Inglés,0.0
5499,ipar ipurua,Euskera,0.0
5499,ipuru,Euskera,0.0
5499,ginebró hemisfèric,Catalán,0.0
5499,Ginebrera,Valenciano,0.0
5499,Xenebreiro,Gallego,0.0
5499,Ginebre,Valenciano,0.0
5499,Chinipro,Altoaragonés,0.0
5499,Common Juniper,Inglés,0.0
5499,Xinebro,Gallego,0.0
5499,Ginestres,Catalán,0.0
5499,Mountain Juniper,Inglés,0.0
5499,Cimbro,Gallego,0.0
5499,Chinarro,Altoaragonés,0.0
5499,Enebro,Valenciano,0.0
5499,Malchangel,Inglés,0.0
5499,Ginebró de jardí,Catalán,0.0
5499,Cucos,Castellano,0.0
5499,Gallaritas,Castellano,0.0
5499,Gallaras,Castellano,0.0
5499,Enebro butero,Castellano,0.0
5499,Nebra,Castellano,0.0
5499,Nebro,Castellano,0.0
5499,Azotacristos,Castellano,0.0
5499,Jabino,Castellano,0.0
5499,Giniebro,Castellano,0.0
5499,Bolas,Castellano,0.0
5499,Ginepro Nano,Castellano,0.0
5499,enebro achaparrado,Castellano,0.0
5499,Enebro común,Castellano,1.0
5676,Laserpicio de Sierra Nevada,Castellano,1.0
5768,Acelga salada,Castellano,1.0
5777,Paxarinhos,Castellano,1.0
5798,Siempreviva de Ugíjar,Castellano,1.0
5803,Ensopeguera peluda,Castellano,0.0
5803,ensopegalls,Catalán,0.0
5803,Saladina,Castellano,1.0
5814,Siempreviva de Lorca,Castellano,1.0
5818,Saladina,Castellano,1.0
5831,Saladina,Castellano,1.0
5842,Saladina,Castellano,1.0
5844,Oreja de Liebre,Castellano,1.0
5845,Siempreviva malagueña,Castellano,1.0
5847,Saladina,Castellano,1.0
5851,Coca marina,Catalán,0.0
5851,Coca de roca,Catalán,0.0
5851,Coques,Catalán,0.0
5851,Sacorrell bord,Catalán,0.0
5851,Coca de la mar,Catalán,0.0
5851,Coca,Catalán,0.0
5851,Herba de la mar,Catalán,0.0
5851,Coca de Betlem,Catalán,0.0
5851,capitanos,Castellano,1.0
5854,Patarra,Catalán,0.0
5854,Patarres,Catalán,0.0
5856,Espantazorras,Castellano,0.0
5856,sebollassa,Catalán,0.0
5856,Acelga salvaje,Castellano,1.0
5861,Saladina,Castellano,1.0
5868,Siempreviva de Cartagena,Castellano,1.0
5869,Espantarrabosas,Castellano,0.0
5869,Nebulosa,Castellano,0.0
5869,Espantarrabosas,Castellano,1.0
5879,Saladina,Castellano,1.0
5888,Estatís,Catalán,0.0
5888,perpetuas roches,Catalán,0.0
5888,Flor seca,Catalán,0.0
5888,Espantazorros,Castellano,0.0
5888,Espantalobos,Castellano,0.0
5888,Limonio,Castellano,0.0
5888,Capitana,Castellano,0.0
5888,Estatisec,Catalán,0.0
5888,Flor de paja,Castellano,0.0
5888,Flor de paper,Catalán,0.0
5888,Sempreviva,Valenciano,0.0
5888,Siempreviva,Castellano,0.0
5888,Siempreviva azul,Castellano,1.0
5900,Patarres,Catalán,0.0
5900,Patarra,Catalán,0.0
5900,ensopeguera de roca,Catalán,0.0
5900,canadillo real,Castellano,1.0
5933,Botgeta gangrenosa,Catalán,0.0
5933,Salsamanias,Valenciano,0.0
5933,Herba de set sanies,Valenciano,0.0
5933,Herba blava,Valenciano,0.0
5933,Herba de setge,Valenciano,0.0
5933,axeri-buztan,Euskera,0.0
5933,Botja,Valenciano,0.0
5933,Herba de les set sagnies,Valenciano,0.0
5933,Herba de la sang,Valenciano,0.0
5933,Herba de la inflamació,Valenciano,0.0
5933,Siete sandías,Valenciano,0.0
5933,Botgeta de siete sangrías,Catalán,0.0
5933,Herba de set sangries,Valenciano,0.0
5933,Herba sanguinària,Valenciano,0.0
5933,Hierba de siete sangries,Valenciano,0.0
5933,Herba de la botgeta,Valenciano,0.0
5933,Botges,Valenciano,0.0
5933,Hierba de la sangre,Valenciano,0.0
5933,Hierba de las siete sangrías,Valenciano,0.0
5933,Sal sanias,Valenciano,0.0
5933,Herba de sanies,Valenciano,0.0
5933,Hierba de set sanies,Valenciano,0.0
5933,Brossa de la sang,Valenciano,0.0
5933,Esmerma sangre,Altoaragonés,0.0
5933,Sanguinària,Valenciano,0.0
5933,Set sangries,Valenciano,0.0
5933,Hierba de las siete sangres,Castellano,0.0
5933,Gayuba,Valenciano,0.0
5933,Herba de la botja,Valenciano,0.0
5933,Herba de sang,Valenciano,0.0
5933,Herba de les set sangs,Valenciano,0.0
5933,Embudets,Catalán,0.0
5933,Hierba escasanies,Valenciano,0.0
5933,Hierba de siete senias,Valenciano,0.0
5933,Salsalies,Valenciano,0.0
5933,Hierba de siete sangrías,Valenciano,0.0
5933,Herba rasposa,Valenciano,0.0
5933,Siete sangrías,Valenciano,0.0
5933,Hierba la sangre,Valenciano,0.0
5933,Herba rasposeta,Valenciano,0.0
5933,Botja de sang,Catalán,0.0
5933,Botja sanguinària,Catalán,0.0
5933,Mermasangre,Altoaragonés,0.0
5933,Estremoncillo,Altoaragonés,0.0
5933,Esperella,Altoaragonés,0.0
5933,Botgeta de la sang,Catalán,0.0
5933,Sanguinaria,Valenciano,0.0
5933,Herba de set sagnies,Catalán,0.0
5933,Herbeta de la sang,Catalán,0.0
5933,Mill bord,Valenciano,0.0
5933,Herba de cinco sanias,Valenciano,0.0
5933,Mermasangres,Castellano,0.0
5933,Aserrónes,Castellano,0.0
5933,Asperilla,Castellano,0.0
5933,Asperón,Castellano,0.0
5933,Asperoncillo,Castellano,0.0
5933,Asprilla,Castellano,0.0
5933,Chupamieles,Castellano,0.0
5933,Pruebayernos,Castellano,0.0
5933,Mata de la sangre,Castellano,0.0
5933,Hierba sangre,Castellano,0.0
5933,Hierba la sangre basta,Castellano,0.0
5933,Camedros,Castellano,0.0
5933,Romero de las siete sangres,Castellano,0.0
5933,Sietesangrías,Castellano,0.0
5933,Tomillo asperón,Castellano,0.0
5933,Tomillo de la sangre,Castellano,0.0
5933,Embasadoréz,Castellano,0.0
5933,Embasadorés,Castellano,0.0
5933,Hierba de la sangre fina,Castellano,0.0
5933,Yerba la sangre,Castellano,0.0
5933,Zamarrilla,Castellano,0.0
5933,Aserrones,Castellano,0.0
5933,Hierba de la sangre basta,Castellano,0.0
5933,Aserrón,Castellano,0.0
5933,Hierba de set sangries,Castellano,0.0
5933,Asperillo,Castellano,0.0
5933,Rascaviejas,Castellano,0.0
5933,Tomillo rascaviejas,Castellano,0.0
5933,Tomillo de las siete sangrías,Castellano,0.0
5933,Uva de oso,Castellano,0.0
5933,Romero de la sangre,Castellano,0.0
5933,Yerba de la sangre,Castellano,0.0
5933,Hierba de las siete sangres,Castellano,1.0
5944,espuela manchada,Castellano,1.0
5959,Palomilla,Castellano,0.0
5959,Gallet lila,Castellano,0.0
5959,Gallet d’olivera,Castellano,0.0
5959,gallet d/'olivera,Catalán,0.0
5959,Palomilla,Castellano,1.0
5965,Paxariños amarelos,Castellano,1.0
5966,Asarina-Da-Praia,Castellano,1.0
5979,linària supina,Catalán,0.0
5979,Mosquitas doradas,Castellano,1.0
6034,Madreselva,Gallego,0.0
6034,madreselva arbórea,Castellano,0.0
6034,Madreselva arbórea,Castellano,0.0
6034,Maiselva,Castellano,0.0
6034,Madreselva arbórea,Castellano,1.0
6035,Madreselva,Gallego,0.0
6035,lligabosc valencià,Catalán,0.0
6038,Marisela,Castellano,0.0
6038,Mare-selva,Catalán,0.0
6038,Dolçamel,Catalán,0.0
6038,Zapaticos,Castellano,0.0
6038,Lligabosca,Catalán,0.0
6038,Uña de gato,Valenciano,0.0
6038,Mareselva,Catalán,0.0
6038,Gavarrera,Valenciano,0.0
6038,Mataselva,Catalán,0.0
6038,Mistreres,Catalán,0.0
6038,Rotaboc,Catalán,0.0
6038,Lligabosc,Valenciano,0.0
6038,Madreselva,Gallego,0.0
6038,Flor de mel,Mallorquín,0.0
6038,Xuclamel,Mallorquín,0.0
6038,zapatitos,Castellano,0.0
6038,Madreselva mediterránea,Castellano,0.0
6038,Herba sant joanera,Valenciano,0.0
6038,Mata-selva,Catalán,0.0
6038,Mariselva,Castellano,0.0
6038,atxapar mediterraneo,Euskera,0.0
6038,Maiselva,Castellano,0.0
6038,Chupaores,Castellano,0.0
6038,Maricielva,Castellano,0.0
6038,Maricelva,Castellano,0.0
6038,Garravera,Castellano,0.0
6038,Mariselvo silvestre,Castellano,0.0
6038,Angelera,Castellano,0.0
6038,Chupadores,Castellano,0.0
6038,Maniselva,Castellano,0.0
6038,Madreselva silvestre,Castellano,0.0
6038,Sanjuanero,Castellano,0.0
6038,Marisielva,Castellano,0.0
6038,Madreselva mediterránea,Castellano,1.0
6048,Madreselva,Gallego,0.0
6048,Madreselva espléndida,Castellano,0.0
6048,Uña de gato,Valenciano,0.0
6048,Sanjuanero,Castellano,0.0
6048,Madreselva espléndida,Castellano,1.0
6119,Jopillo,Castellano,1.0
6214,Escobizo,Altoaragonés,0.0
6214,Marxinera,Valenciano,0.0
6214,Escobas de cuquillo,Castellano,0.0
6214,Escobas de cacarullo,Castellano,0.0
6214,Escobas de cacarujo,Castellano,0.0
6214,Escobas de cabezuela,Castellano,0.0
6214,Escoba cominera,Castellano,0.0
6214,Escobas de bolos,Castellano,0.0
6214,Escobas de cabecilla,Castellano,0.0
6214,Escobas de palillos,Castellano,0.0
6214,Gengerina de cabecilla,Castellano,0.0
6214,Pan del pastor,Castellano,0.0
6214,Palmerillas,Castellano,0.0
6214,Panes de pastor,Castellano,0.0
6214,Braceres,Valenciano,0.0
6214,Camarroja,Valenciano,0.0
6214,Argolla,Castellano,0.0
6214,Escoba de pendientes,Castellano,0.0
6214,Escoba de botón,Castellano,0.0
6214,Escoba de macuca,Castellano,0.0
6214,burnisquea chillarra,Euskera,0.0
6214,Hierba escobonera,Castellano,0.0
6214,Cabezeta,Castellano,0.0
6214,Baleo de argolla,Castellano,0.0
6214,Escoba de rama,Castellano,0.0
6214,Baleo cabezudo,Castellano,0.0
6214,Amargosa,Castellano,0.0
6214,Escobilla,Castellano,0.0
6214,Botonera,Castellano,0.0
6214,Amargos,Castellano,0.0
6214,baleja,Catalán,0.0
6214,Escoba botonera,Castellano,0.0
6214,Escobarrama,Castellano,0.0
6214,Rama,Castellano,0.0
6214,Mata de escobas,Castellano,0.0
6214,Vellúos,Castellano,0.0
6214,Hierba escobajera,Castellano,0.0
6214,Escobas de bolillos,Castellano,0.0
6214,Tocón de rama,Castellano,0.0
6214,Cabecilla,Castellano,0.0
6214,Escobeta,Castellano,0.0
6214,Botones,Castellano,0.0
6214,Boleta,Castellano,0.0
6214,Palillos,Castellano,0.0
6214,Escobas de rama,Castellano,0.0
6214,Flor de rama,Castellano,0.0
6214,Cantarera,Castellano,0.0
6214,Pan de pastor,Castellano,0.0
6214,Escobones,Castellano,0.0
6214,Escoboneras,Castellano,0.0
6214,Pan de pobre,Castellano,0.0
6214,Pan de pastol,Castellano,0.0
6214,Escoba de cabezuela,Castellano,0.0
6214,Punticas de escobarrama,Castellano,0.0
6214,Escobonera,Castellano,0.0
6214,Palotes,Castellano,0.0
6214,Yerba de las eras,Castellano,0.0
6214,Cardo de bolas,Castellano,0.0
6214,Calbote,Castellano,0.0
6214,Cacarullo,Castellano,0.0
6214,Escoba de bolas,Castellano,0.0
6214,Escobas de palotes,Castellano,0.0
6214,Cuquillo,Castellano,0.0
6214,Escobica,Castellano,0.0
6214,Cabezuelas,Altoaragonés,0.0
6214,Escobas,Castellano,0.0
6214,Raspallera,Valenciano,0.0
6214,Granera,Catalán,0.0
6214,Graneres,Catalán,0.0
6214,Escoba,Altoaragonés,0.0
6214,Escobón,Castellano,0.0
6214,Escobes,Catalán,0.0
6214,Baleges,Catalán,0.0
6214,Raspall,Valenciano,0.0
6214,Escoba de los bolichos,Castellano,0.0
6214,Bracera,Mallorquín,0.0
6214,Cabezuela,Castellano,1.0
6220,Manrubio pinchoso,Castellano,0.0
6220,Manrubio,Valenciano,0.0
6220,Marrubio,Castellano,0.0
6220,Marrubio borde,Castellano,0.0
6220,herba de la ràbia,Catalán,0.0
6220,Juanrubio,Castellano,0.0
6220,Marrubio de flor rosa,Castellano,0.0
6220,Marrubio blanco,Castellano,0.0
6220,aliso de Galeno,Castellano,1.0
6224,trébol de cuatro hojas peludo,Castellano,0.0
6224,trevo de quatro folhas peludo,Gallego,0.0
6224,trevo de quatro folhas,Gallego,0.0
6224,Trébol de cuatro hojas,Castellano,0.0
6224,Trébol de agua lusitano,Castellano,1.0
6227,trevo de quatro folhas peludo,Gallego,0.0
6227,trébol de cuatro hojas peludo,Castellano,1.0
6237,melgó rígid,Catalán,0.0
6237,Mielga,Castellano,0.0
6237,Herba alfalfa,Valenciano,0.0
6237,Falfí,Valenciano,0.0
6237,Carretón,Castellano,0.0
6237,Trébol,Catalán,0.0
6237,Trébole,Castellano,0.0
6237,Mielga,Castellano,1.0
6239,Probayernos,Castellano,0.0
6239,Alfals,Catalán,0.0
6239,Herba alfals,Valenciano,0.0
6239,Merga,Latín,0.0
6239,Herba fals,Valenciano,0.0
6239,Ufals,Catalán,0.0
6239,Herba d'alfals,Valenciano,0.0
6239,Anfaus,Mallorquín,0.0
6239,Mielgas,Castellano,0.0
6239,Alfalfa  silvestre,Castellano,0.0
6239,Farfa,Castellano,0.0
6239,Alfal,Castellano,0.0
6239,Afalfa,Castellano,0.0
6239,Alfalce,Castellano,0.0
6239,Sortija,Castellano,0.0
6239,Alfance,Castellano,0.0
6239,Carretón,Castellano,0.0
6239,Carretón borde,Castellano,0.0
6239,Miergas,Castellano,0.0
6239,Mierga,Castellano,0.0
6239,Alfarfa,Castellano,0.0
6239,Alfalce bordo,Castellano,0.0
6239,Mielcas,Altoaragonés,0.0
6239,Alfals de fulla grossa,Mallorquín,0.0
6239,Atfauce,Altoaragonés,0.0
6239,Arfarfa,Castellano,0.0
6239,Rnielga,Castellano,0.0
6239,Amelca,Castellano,0.0
6239,Alfalfe,Castellano,0.0
6239,Anfals de fulla grossa,Mallorquín,0.0
6239,Alfalfa,Castellano,0.0
6239,Sanfuién,Catalán,0.0
6239,Anfals d'hivern,Mallorquín,0.0
6239,Anfals de fulla petita,Mallorquín,0.0
6239,Alfatz,Altoaragonés,0.0
6239,Anfals de bou,Mallorquín,0.0
6239,Anfals,Mallorquín,0.0
6239,Alfals d'hivern,Mallorquín,0.0
6239,Alfals de fulla petita,Mallorquín,0.0
6239,Mierpes,Castellano,0.0
6239,Herba,Valenciano,0.0
6239,Aufals,Catalán,0.0
6239,Melques,Catalán,0.0
6239,Zarza,Valenciano,0.0
6239,Trèvol de bolla,Catalán,0.0
6239,Userda,Catalán,0.0
6239,Melga,Valenciano,0.0
6239,Amielcas,Altoaragonés,0.0
6239,Mieicón,Altoaragonés,0.0
6239,Almiergas,Castellano,0.0
6239,Alfals de bou,Mallorquín,0.0
6239,Alholva,Castellano,0.0
6239,Almierca,Castellano,0.0
6239,Arnelga,Castellano,0.0
6239,Mielga,Castellano,0.0
6239,Mielca,Castellano,0.0
6239,Miajera,Castellano,0.0
6239,Amelgas,Castellano,0.0
6239,Alfalfel,Castellano,0.0
6239,Alfalz,Castellano,0.0
6239,Alfauce,Castellano,0.0
6239,Alfaz,Castellano,0.0
6239,Alfalfa silvestre,Castellano,0.0
6239,Alfalfa,Castellano,1.0
6240,Botons,Mallorquín,0.0
6240,Rodet,Mallorquín,0.0
6240,Caragolí,Catalán,0.0
6240,Trèvol de rodet,Catalán,0.0
6240,Carretón anillado,Castellano,1.0
6264,Alfals arbori,Catalán,0.0
6264,Alfalfa arbórea,Castellano,0.0
6264,Alfalfa Arborea,Castellano,0.0
6264,Trèvol bo,Catalán,0.0
6264,Mielga real,Castellano,0.0
6264,Alfalç arbori,Castellano,1.0
6271,Carretón pinchoso,Castellano,1.0
6272,Pelotilla,Castellano,0.0
6272,Trébo,Castellano,0.0
6272,Carretón,Castellano,0.0
6272,Trébol,Catalán,0.0
6272,Carretón,Castellano,1.0
6274,Trébol de guía,Castellano,0.0
6274,Pelotilla,Castellano,0.0
6274,Carretón,Castellano,1.0
6423,Alhelía,Castellano,0.0
6423,Narciso,Castellano,0.0
6423,Morteré,Castellano,0.0
6423,Cazoleta,Castellano,0.0
6423,Cazoletas,Castellano,0.0
6423,Campanitas,Castellano,0.0
6423,Mortero,Castellano,0.0
6423,Manolas,Castellano,0.0
6423,Morteros,Castellano,0.0
6423,Candilejo,Castellano,0.0
6423,Lliri,Catalán,0.0
6423,Morteret,Castellano,0.0
6423,Lliràde la mare de diéu,Catalán,0.0
6423,Campanillas,Castellano,0.0
6423,narciso gallego,Castellano,0.0
6423,Saleret,Catalán,0.0
6423,almesquí,Catalán,0.0
6423,Junquillos,Castellano,0.0
6423,Narcisos,Catalán,0.0
6423,Candelero,Catalán,0.0
6423,Junquillo,Catalán,0.0
6423,Junquillo de olor,Castellano,0.0
6423,Palmito,Valenciano,0.0
6423,Candeleros,Castellano,1.0
6425,Violeta,Valenciano,0.0
6425,Campanillas del campo,Castellano,0.0
6425,Gamonzuelo,Castellano,0.0
6425,Campanitas del campo,Castellano,0.0
6425,Clavel,Castellano,0.0
6425,Lira,Castellano,0.0
6425,Campanillas,Castellano,0.0
6425,Cucos,Castellano,0.0
6425,Clavelinas,Altoaragonés,0.0
6425,Clavelines,Bable,0.0
6425,Calzas de cuco,Gallego,0.0
6425,Campanita,Castellano,0.0
6425,Lirones,Gallego,0.0
6425,Campanilla,Castellano,0.0
6425,Campanitas,Castellano,0.0
6425,Trompetilla,Catalán,0.0
6425,Campanillos,Castellano,0.0
6425,Lirón,Castellano,0.0
6425,Narciso de olor,Castellano,0.0
6425,Villoreta,Castellano,0.0
6425,Narciso,Castellano,1.0
6481,Faya,Castellano,0.0
6481,Haya machorra,Castellano,0.0
6481,Cresera,Castellano,0.0
6481,Haya cresera,Castellano,0.0
6481,Jaya,Castellano,0.0
6481,Crese,Castellano,0.0
6481,Haya,Castellano,0.0
6481,Creses,Castellano,0.0
6481,Haya rizada,Castellano,0.0
6481,Faya,Castellano,1.0
6500,Narciso,Castellano,0.0
6500,Margarita amarilla,Castellano,1.0
6518,Zafranillo,Castellano,1.0
6521,Alhelías,Castellano,0.0
6521,Junquito del río,Castellano,0.0
6521,Alelias,Castellano,0.0
6521,Junco,Castellano,0.0
6521,Junquillo,Catalán,0.0
6521,Junquillo de olor,Castellano,0.0
6521,Junquillo bueno,Castellano,0.0
6521,Campanita,Castellano,0.0
6521,Candelera de la ribera,Castellano,0.0
6521,Junco de olor,Castellano,0.0
6521,Campanita de la virgen,Castellano,0.0
6521,Alelises,Castellano,0.0
6521,Candelero,Catalán,0.0
6521,Candelero de la ribera,Castellano,0.0
6521,Candelero del diablo,Castellano,0.0
6521,ilora,Euskera,0.0
6521,almesquí,Catalán,0.0
6521,Alelíes,Castellano,0.0
6521,Alelías,Castellano,0.0
6521,Junquillos,Castellano,0.0
6521,Junquillo de río,Castellano,0.0
6521,junquillo oloroso,Castellano,1.0
6523,Lira,Castellano,0.0
6523,Narciso de Asturias,Castellano,0.0
6523,Lilipa txikia,Euskera,0.0
6523,Narciso menor,Castellano,0.0
6523,Clavelines,Bable,0.0
6523,Narciso cagón,Castellano,0.0
6523,Narciso menor,Castellano,1.0
6530,Lirio blanco,Altoaragonés,0.0
6530,Jazmín de campo,Castellano,0.0
6530,Meazorros,Castellano,0.0
6530,Jarmín de campo,Castellano,0.0
6530,Follón de cochino,Castellano,0.0
6530,Meazorras,Castellano,0.0
6530,Meado de zorra,Castellano,0.0
6530,Pedo de cochino,Castellano,0.0
6530,Catufa,Castellano,0.0
6530,Meazorro,Castellano,0.0
6530,Meazorro,Castellano,1.0
6531,Narcisos,Catalán,0.0
6531,Lliris,Catalán,0.0
6531,Jonquillos,Catalán,0.0
6531,Pheasant's-eye narcissus,Inglés,0.0
6531,Narcisse des poètes,Francés,0.0
6531,Narciso de lechuguilla,Castellano,0.0
6531,Lliràblanc,Catalán,0.0
6531,Lliris blancs,Catalán,0.0
6531,Gant-de-Notre-Dame,Francés,0.0
6531,Grandalla,Catalán,0.0
6531,Narcís,Mallorquín,0.0
6531,Pipirripi,Euskera,0.0
6531,Narciso de los poetas,Castellano,1.0
6532,Jarritos,Castellano,0.0
6532,Narciso trompón,Castellano,0.0
6532,Flor de San José,Castellano,0.0
6532,ambullogaisto,Euskera,0.0
6532,narcís de muntanya,Catalán,0.0
6532,anbulu gaiztoa,Euskera,0.0
6532,narciso trompetero,Castellano,0.0
6532,Narciso de los prados,Castellano,0.0
6532,Narciso,Castellano,0.0
6532,zumamache,Euskera,0.0
6532,flor de poeta,Catalán,0.0
6532,Lirón,Castellano,0.0
6532,Lirones,Gallego,0.0
6532,Tragapán,Castellano,0.0
6532,Campanilla tragona,Castellano,0.0
6532,Tragón,Castellano,0.0
6532,Vasos de rico,Castellano,0.0
6532,Azucena silvestre,Castellano,0.0
6532,Flor de peña el águila,Castellano,0.0
6532,Narciso trompón,Castellano,1.0
6537,Campanita,Castellano,0.0
6537,Candelero,Catalán,0.0
6537,Junquillo bueno,Castellano,0.0
6537,Campanita de las zorras,Castellano,0.0
6537,Junquillo común,Castellano,0.0
6537,Campanita de las riscas,Castellano,0.0
6537,Junquillo,Catalán,0.0
6537,Campanita de las riscas,Castellano,1.0
6541,Margarita blanca,Castellano,0.0
6541,ninou tardà,Catalán,0.0
6541,Jazmín bravío,Castellano,0.0
6541,Lliret de sant miquel,Mallorquín,0.0
6541,Jarmín bravío,Castellano,0.0
6541,Assa petita,Mallorquín,0.0
6541,Jazmín blanco,Castellano,0.0
6541,narciso de otoño,Castellano,1.0
6542,ninou,Catalán,0.0
6542,Varica de san josé,Castellano,0.0
6542,Campanita,Castellano,0.0
6542,Amor,Castellano,0.0
6542,Varita de san josé,Castellano,0.0
6542,Azucena borde,Castellano,0.0
6542,Lirio de Navidad,Castellano,0.0
6542,Sanvicente,Castellano,0.0
6542,Nadala,Catalán,0.0
6542,narciso común,Castellano,0.0
6542,Espasa de sant,Catalán,0.0
6542,narciso de manojo,Castellano,0.0
6542,lilipa,Euskera,0.0
6542,Assa de ramell groc,Catalán,0.0
6542,Candelero,Catalán,0.0
6542,Assa de fanalets,Catalán,0.0
6542,Lirio blanco,Altoaragonés,0.0
6542,Assa grossa,Catalán,0.0
6542,Assa groga,Catalán,0.0
6542,narciso amarello,Gallego,0.0
6542,narciso de manojo,Castellano,1.0
6543,Campanillo,Castellano,0.0
6543,Campanita zorrera,Castellano,0.0
6543,Campanilla de aguilón,Castellano,0.0
6543,Campanita de la virgen,Castellano,0.0
6543,Campanita del diablo,Castellano,0.0
6543,Campanilla del campo,Castellano,0.0
6543,chorinells,Catalán,0.0
6543,Campanita de zorra,Castellano,0.0
6543,Campanilla,Castellano,0.0
6543,Campanita,Castellano,0.0
6543,Campanica,Castellano,1.0
6550,nébeda de Beltrán,Castellano,1.0
6561,Aelfa,Castellano,0.0
6561,Aderfa,Castellano,0.0
6561,Delfa,Castellano,0.0
6561,Aberfa,Castellano,0.0
6561,Abelfa,Castellano,0.0
6561,Aerfa,Castellano,0.0
6561,Baladro,Castellano,0.0
6561,Baladre,Castellano,0.0
6561,Belfa,Castellano,0.0
6561,baladre,Castellano,0.0
6561,Valadre,Castellano,0.0
6561,Elfa,Castellano,0.0
6561,Aberra,Castellano,0.0
6561,Brea,Castellano,0.0
6561,Berfa,Castellano,0.0
6561,Mavaldra,Castellano,0.0
6561,Roser de llor,Catalán,0.0
6561,Oleander,Inglés,0.0
6561,Adelfa,Castellano,0.0
6561,Llorer rosa,Valenciano,0.0
6561,Llorer roser,Catalán,0.0
6561,Llorer de jardí,Catalán,0.0
6561,Adelfes,Catalán,0.0
6561,Roser-llorer,Mallorquín,0.0
6561,Baladrera,Catalán,0.0
6561,Roser reial,Mallorquín,0.0
6561,oleandre,Catalán,0.0
6561,eroitzorri,Euskera,0.0
6561,Laurel rosa,Valenciano,0.0
6561,Adelfa,Castellano,1.0
6574,Arañuela,Castellano,0.0
6574,mauprillón,Gallego,0.0
6574,Neguilla,Castellano,0.0
6574,usagaria,Euskera,0.0
6574,estrelleta del camp,Catalán,0.0
6574,Ajenuz,Castellano,1.0
6635,Groga,Catalán,0.0
6635,Hierba del asno,Castellano,0.0
6635,Herba do asno,Gallego,0.0
6635,Hierba del vino,Castellano,0.0
6635,Erramoa,Euskera,0.0
6635,Enotera,Catalán,0.0
6635,Hierba del asno,Castellano,1.0
6658,Granillo de oveja,Castellano,0.0
6658,Pirigallo borde,Castellano,0.0
6658,Pirigallo borde,Castellano,1.0
6662,estaca-rossí,Catalán,0.0
6662,Sangre de dios,Castellano,0.0
6662,Carretilla,Castellano,0.0
6662,Pipirigallo borde,Castellano,0.0
6662,esperceta gris,Castellano,1.0
6669,Esparceta,Catalán,0.0
6669,Trepadella,Catalán,0.0
6669,Trepadella borda,Catalán,0.0
6738,Cardo,Castellano,1.0
6759,Semilla,Castellano,0.0
6759,Tunera,Castellano,0.0
6759,Bardo,Castellano,0.0
6759,Higo chumbo,Castellano,0.0
6759,Pencas,Castellano,0.0
6759,Higuera chumbera,Castellano,0.0
6759,Tunera blanca,Castellano,0.0
6759,Tuno,Castellano,0.0
6759,Penca blanca,Castellano,0.0
6759,Nopalitos,Castellano,0.0
6759,Pala chumba,Castellano,0.0
6759,Tunera salvaje,Castellano,0.0
6759,Nopal de Castilla,Castellano,0.0
6759,Chumba,Castellano,0.0
6759,Jigos chumbos,Castellano,0.0
6759,Muladar,Castellano,0.0
6759,Penca bruja,Castellano,0.0
6759,Tuna,Inglés,0.0
6759,Jiguera chumba,Castellano,0.0
6759,Chumbos,Castellano,0.0
6759,Higuera del infierno,Castellano,0.0
6759,Tuneras,Castellano,0.0
6759,Higuera chumba,Castellano,0.0
6759,Higochumbo,Castellano,0.0
6759,Higo pico,Castellano,0.0
6759,Higo de pala,Castellano,0.0
6759,Higuera chumbo,Castellano,0.0
