CUADRICULA,CCAA,Provincia
30TVM43,Castilla y León,Burgos
30TVM53,Castilla y León,Burgos
30TVM63,Castilla y León,Burgos
30TVM73,Castilla y León,Soria
30TVM73,Castilla y León,Burgos
30TVM83,Castilla y León,Soria
30TVM83,Castilla y León,Burgos
30TVM93,Castilla y León,Soria
30TVM93,Castilla y León,Burgos
30TWM03,Castilla y León,Soria
30TWM03,Castilla y León,Burgos
30TWM13,Castilla y León,Soria
30TWM23,Castilla y León,Soria
30TWM33,Castilla y León,Soria
30TWM43,Castilla y León,Soria
30TWM53,Castilla y León,Soria
30TWM63,Castilla y León,Soria
30TWM73,Castilla y León,Soria
30TWM83,Castilla y León,Soria
30TWM93,Aragón,Zaragoza
30TWM93,Aragón,Soria
30TWM93,Castilla y León,Zaragoza
30TWM93,Castilla y León,Soria
30TXM03,Aragón,Zaragoza
30TXM13,Aragón,Zaragoza
30TXM23,Aragón,Zaragoza
30TXM33,Aragón,Zaragoza
30TXM43,Aragón,Zaragoza
30TXM53,Aragón,Zaragoza
30TXM63,Aragón,Zaragoza
30TXM73,Aragón,Zaragoza
30TXM83,Aragón,Zaragoza
30TXM93,Aragón,Zaragoza
30TXM93,Aragón,Huesca
30TYM03,Aragón,Zaragoza
30TYM03,Aragón,Huesca
30TYM13,Aragón,Huesca
30TYM23,Aragón,Huesca
30TYM33,Aragón,Huesca
30TYM43,Aragón,Huesca
31TCG82,Cataluña/Catalunya,Barcelona
31TCG82,Cataluña/Catalunya,Lleida
31TCG72,Cataluña/Catalunya,Barcelona
31TCG72,Cataluña/Catalunya,Lleida
29TPG32,,
31TCG62,Cataluña/Catalunya,Barcelona
31TCG62,Cataluña/Catalunya,Lleida
31TCG52,Cataluña/Catalunya,Lleida
31TDG91,Cataluña/Catalunya,Girona
31TEG00,,
31TDG90,,
31TEF19,,
31TEF09,,
31TDF99,,
31TEF28,,
31TEF18,,
31TEF08,,
31TEF37,,
31TEF27,,
31TEF17,,
31TEF07,,
31TCG42,Cataluña/Catalunya,Lleida
31TDG81,Cataluña/Catalunya,Barcelona
31TDG81,Cataluña/Catalunya,Girona
31TDG80,,
31TCG32,Cataluña/Catalunya,Lleida
31TDG71,Cataluña/Catalunya,Barcelona
31TDG71,Cataluña/Catalunya,Girona
31TCG22,Cataluña/Catalunya,Lleida
31TDG61,Cataluña/Catalunya,Barcelona
31TDG61,Cataluña/Catalunya,Girona
31TCG12,Cataluña/Catalunya,Lleida
31TDG51,Cataluña/Catalunya,Barcelona
31TCG02,Cataluña/Catalunya,Lleida
31TDG41,Cataluña/Catalunya,Barcelona
29TQG02,Castilla y León,Zamora
31TBG92,Cataluña/Catalunya,Lleida
31TDG31,Cataluña/Catalunya,Barcelona
29TQG12,Castilla y León,Zamora
31TBG82,Aragón,Lleida
31TBG82,Aragón,Huesca
31TBG82,Cataluña/Catalunya,Lleida
31TBG82,Cataluña/Catalunya,Huesca
31TDG21,Cataluña/Catalunya,Barcelona
29TQG22,Castilla y León,Zamora
31TBG72,Aragón,Lleida
31TBG72,Aragón,Huesca
31TBG72,Cataluña/Catalunya,Lleida
31TBG72,Cataluña/Catalunya,Huesca
31TDG11,Cataluña/Catalunya,Barcelona
29TQG32,Castilla y León,Zamora
31TBG62,Aragón,Huesca
31TDG01,Cataluña/Catalunya,Barcelona
29TQG42,Castilla y León,Zamora
31TBG52,Aragón,Huesca
31TCG91,Cataluña/Catalunya,Barcelona
30TTM52,Castilla y León,Zamora
30TTM62,Castilla y León,Zamora
30TTM72,Castilla y León,Zamora
30TTM82,Castilla y León,Zamora
30TTM92,Castilla y León,Zamora
30TUM02,Castilla y León,Zamora
30TUM02,Castilla y León,Valladolid
30TUM12,Castilla y León,Valladolid
30TUM22,Castilla y León,Valladolid
30TUM32,Castilla y León,Valladolid
30TUM42,Castilla y León,Valladolid
30TUM52,Castilla y León,Valladolid
30TUM62,Castilla y León,Valladolid
30TUM72,Castilla y León,Palencia
30TUM72,Castilla y León,Valladolid
30TUM82,Castilla y León,Palencia
30TUM82,Castilla y León,Valladolid
30TUM92,Castilla y León,Palencia
30TUM92,Castilla y León,Valladolid
30TVM02,Castilla y León,Palencia
30TVM02,Castilla y León,Valladolid
30TVM12,Castilla y León,Burgos
30TVM12,Castilla y León,Palencia
30TVM12,Castilla y León,Valladolid
30TVM22,Castilla y León,Burgos
30TVM32,Castilla y León,Burgos
30TVM42,Castilla y León,Burgos
30TVM52,Castilla y León,Burgos
30TVM62,Castilla y León,Burgos
30TVM72,Castilla y León,Soria
30TVM72,Castilla y León,Burgos
30TVM82,Castilla y León,Soria
30TVM82,Castilla y León,Burgos
30TVM92,Castilla y León,Soria
30TWM02,Castilla y León,Soria
30TWM12,Castilla y León,Soria
30TWM22,Castilla y León,Soria
30TWM32,Castilla y León,Soria
30TWM42,Castilla y León,Soria
30TWM52,Castilla y León,Soria
30TWM62,Castilla y León,Soria
30TWM72,Castilla y León,Soria
30TWM82,Castilla y León,Soria
30TWM92,Aragón,Zaragoza
30TWM92,Aragón,Soria
30TWM92,Castilla y León,Zaragoza
30TWM92,Castilla y León,Soria
30TXM02,Aragón,Zaragoza
30TXM02,Aragón,Soria
30TXM02,Castilla y León,Zaragoza
30TXM02,Castilla y León,Soria
30TXM12,Aragón,Zaragoza
30TXM22,Aragón,Zaragoza
30TXM32,Aragón,Zaragoza
30TXM42,Aragón,Zaragoza
30TXM52,Aragón,Zaragoza
30TXM62,Aragón,Zaragoza
30TXM72,Aragón,Zaragoza
30TXM82,Aragón,Zaragoza
30TXM92,Aragón,Zaragoza
30TYM02,Aragón,Zaragoza
30TYM02,Aragón,Huesca
30TYM12,Aragón,Zaragoza
30TYM12,Aragón,Huesca
30TYM22,Aragón,Huesca
30TYM32,Aragón,Huesca
30TYM42,Aragón,Huesca
31TCG81,Cataluña/Catalunya,Barcelona
31TCG71,Cataluña/Catalunya,Barcelona
31TCG61,Cataluña/Catalunya,Barcelona
31TCG61,Cataluña/Catalunya,Lleida
31TCG51,Cataluña/Catalunya,Lleida
31TCG41,Cataluña/Catalunya,Lleida
31TCG31,Cataluña/Catalunya,Lleida
31TDG70,Cataluña/Catalunya,Barcelona
31TDF89,,
31TDF79,,
31TDF98,,
31TDF88,,
31TDF78,,
31TDF97,,
31TDF87,,
31TCG21,Cataluña/Catalunya,Lleida
31TDG60,Cataluña/Catalunya,Barcelona
31TDF69,,
31TCG11,Cataluña/Catalunya,Lleida
31TDG50,Cataluña/Catalunya,Barcelona
31TCG01,Cataluña/Catalunya,Lleida
31TDG40,Cataluña/Catalunya,Barcelona
29TQG01,Castilla y León,Zamora
31TBG91,Cataluña/Catalunya,Lleida
31TDG30,Cataluña/Catalunya,Barcelona
29TQG11,Castilla y León,Zamora
31TBG81,Cataluña/Catalunya,Lleida
31TDG20,Cataluña/Catalunya,Barcelona
29TQG21,Castilla y León,Zamora
31TBG71,Aragón,Lleida
31TBG71,Aragón,Huesca
31TBG71,Cataluña/Catalunya,Lleida
31TBG71,Cataluña/Catalunya,Huesca
31TDG10,Cataluña/Catalunya,Barcelona
29TQG31,Castilla y León,Zamora
31TBG61,Aragón,Huesca
31TDG00,Cataluña/Catalunya,Barcelona
29TQG41,Castilla y León,Zamora
31TBG51,Aragón,Huesca
31TCG90,Cataluña/Catalunya,Barcelona
30TTM51,Castilla y León,Zamora
30TTM61,Castilla y León,Zamora
30TTM71,Castilla y León,Zamora
30TTM81,Castilla y León,Zamora
30TTM91,Castilla y León,Zamora
30TUM01,Castilla y León,Zamora
30TUM01,Castilla y León,Valladolid
30TUM11,Castilla y León,Valladolid
30TUM21,Castilla y León,Valladolid
30TUM31,Castilla y León,Valladolid
30TUM41,Castilla y León,Valladolid
30TUM51,Castilla y León,Valladolid
30TUM61,Castilla y León,Valladolid
30TUM71,Castilla y León,Valladolid
30TUM81,Castilla y León,Valladolid
30TUM91,Castilla y León,Valladolid
30TVM01,Castilla y León,Valladolid
30TVM11,Castilla y León,Burgos
30TVM11,Castilla y León,Valladolid
30TVM21,Castilla y León,Burgos
30TVM31,Castilla y León,Burgos
30TVM41,Castilla y León,Burgos
30TVM51,Castilla y León,Burgos
30TVM61,Castilla y León,Soria
30TVM61,Castilla y León,Burgos
30TVM71,Castilla y León,Soria
30TVM71,Castilla y León,Burgos
30TVM81,Castilla y León,Soria
30TVM91,Castilla y León,Soria
30TWM01,Castilla y León,Soria
30TWM11,Castilla y León,Soria
30TWM21,Castilla y León,Soria
30TWM31,Castilla y León,Soria
30TWM41,Castilla y León,Soria
30TWM51,Castilla y León,Soria
30TWM61,Castilla y León,Soria
30TWM71,Castilla y León,Soria
30TWM81,Castilla y León,Soria
30TWM91,Aragón,Zaragoza
30TWM91,Aragón,Soria
30TWM91,Castilla y León,Zaragoza
30TWM91,Castilla y León,Soria
30TXM01,Aragón,Zaragoza
30TXM01,Aragón,Soria
30TXM01,Castilla y León,Zaragoza
30TXM01,Castilla y León,Soria
30TXM11,Aragón,Zaragoza
30TXM21,Aragón,Zaragoza
30TXM31,Aragón,Zaragoza
30TXM41,Aragón,Zaragoza
30TXM51,Aragón,Zaragoza
30TXM61,Aragón,Zaragoza
30TXM71,Aragón,Zaragoza
30TXM81,Aragón,Zaragoza
30TXM91,Aragón,Zaragoza
30TYM01,Aragón,Zaragoza
30TYM11,Aragón,Zaragoza
30TYM11,Aragón,Huesca
30TYM21,Aragón,Zaragoza
30TYM21,Aragón,Huesca
30TYM31,Aragón,Huesca
30TYM41,Aragón,Huesca
31TCG80,Cataluña/Catalunya,Barcelona
31TCG70,Cataluña/Catalunya,Tarragona
31TCG70,Cataluña/Catalunya,Barcelona
31TCG60,Cataluña/Catalunya,Tarragona
31TCG60,Cataluña/Catalunya,Barcelona
31TCG60,Cataluña/Catalunya,Lleida
31TCG50,Cataluña/Catalunya,Tarragona
31TCG50,Cataluña/Catalunya,Lleida
31TCG40,Cataluña/Catalunya,Tarragona
31TCG40,Cataluña/Catalunya,Lleida
31TCG30,Cataluña/Catalunya,Lleida
31TCG20,Cataluña/Catalunya,Lleida
31TCG10,Cataluña/Catalunya,Lleida
31TDF59,Cataluña/Catalunya,Barcelona
31TDF68,,
31TDF58,,
31TDF77,,
31TDF67,,
31TDF57,,
31TCG00,Cataluña/Catalunya,Lleida
31TDF49,Cataluña/Catalunya,Barcelona
31TDF48,,
31TBG90,Cataluña/Catalunya,Lleida
31TDF39,Cataluña/Catalunya,Barcelona
31TBG80,Aragón,Lleida
31TBG80,Aragón,Huesca
31TBG80,Cataluña/Catalunya,Lleida
31TBG80,Cataluña/Catalunya,Huesca
31TDF29,Cataluña/Catalunya,Barcelona
31TBG70,Aragón,Lleida
31TBG70,Aragón,Huesca
31TBG70,Cataluña/Catalunya,Lleida
31TBG70,Cataluña/Catalunya,Huesca
31TDF19,Cataluña/Catalunya,Barcelona
29TQG30,Castilla y León,Zamora
31TBG60,Aragón,Huesca
31TDF09,Cataluña/Catalunya,Barcelona
29TQG40,Castilla y León,Zamora
31TBG50,Aragón,Huesca
29TQG51,Castilla y León,Zamora
30TTM41,Castilla y León,Zamora
30TYM51,Aragón,Huesca
31TBG41,Aragón,Huesca
31TCF99,Cataluña/Catalunya,Barcelona
30TTM50,Castilla y León,Zamora
30TTM60,Castilla y León,Zamora
30TTM70,Castilla y León,Zamora
30TTM80,Castilla y León,Zamora
30TTM90,Castilla y León,Zamora
30TUM00,Castilla y León,Zamora
30TUM00,Castilla y León,Valladolid
30TUM10,Castilla y León,Valladolid
30TUM20,Castilla y León,Valladolid
30TUM30,Castilla y León,Valladolid
30TUM40,Castilla y León,Valladolid
30TUM50,Castilla y León,Valladolid
30TUM60,Castilla y León,Valladolid
30TUM70,Castilla y León,Valladolid
30TUM80,Castilla y León,Valladolid
30TUM90,Castilla y León,Valladolid
30TVM00,Castilla y León,Valladolid
30TVM10,Castilla y León,Segovia
30TVM10,Castilla y León,Burgos
30TVM10,Castilla y León,Valladolid
30TVM20,Castilla y León,Segovia
30TVM20,Castilla y León,Burgos
30TVM30,Castilla y León,Burgos
30TVM40,Castilla y León,Segovia
30TVM40,Castilla y León,Burgos
30TVM50,Castilla y León,Segovia
30TVM50,Castilla y León,Soria
30TVM50,Castilla y León,Burgos
30TVM60,Castilla y León,Soria
30TVM60,Castilla y León,Burgos
30TVM70,Castilla y León,Soria
30TVM80,Castilla y León,Soria
30TVM90,Castilla y León,Soria
30TWM00,Castilla y León,Soria
30TWM10,Castilla y León,Soria
30TWM20,Castilla y León,Soria
30TWM30,Castilla y León,Soria
30TWM40,Castilla y León,Soria
30TWM50,Castilla y León,Soria
30TWM60,Castilla y León,Soria
30TWM70,Castilla y León,Soria
30TWM80,Aragón,Zaragoza
30TWM80,Aragón,Soria
30TWM80,Castilla y León,Zaragoza
30TWM80,Castilla y León,Soria
30TWM90,Aragón,Zaragoza
30TWM90,Aragón,Soria
30TWM90,Castilla y León,Zaragoza
30TWM90,Castilla y León,Soria
30TXM00,Aragón,Zaragoza
30TXM10,Aragón,Zaragoza
30TXM20,Aragón,Zaragoza
30TXM30,Aragón,Zaragoza
30TXM40,Aragón,Zaragoza
30TXM50,Aragón,Zaragoza
30TXM60,Aragón,Zaragoza
30TXM70,Aragón,Zaragoza
30TXM80,Aragón,Zaragoza
30TXM90,Aragón,Zaragoza
30TYM00,Aragón,Zaragoza
30TYM10,Aragón,Zaragoza
30TYM20,Aragón,Zaragoza
30TYM20,Aragón,Huesca
30TYM30,Aragón,Zaragoza
30TYM30,Aragón,Huesca
30TYM40,Aragón,Zaragoza
30TYM40,Aragón,Huesca
31TCF89,Cataluña/Catalunya,Barcelona
31TCF79,Cataluña/Catalunya,Tarragona
31TCF79,Cataluña/Catalunya,Barcelona
31TCF69,Cataluña/Catalunya,Tarragona
31TCF69,Cataluña/Catalunya,Barcelona
31TCF59,Cataluña/Catalunya,Tarragona
31TCF49,Cataluña/Catalunya,Tarragona
31TCF49,Cataluña/Catalunya,Lleida
31TCF39,Cataluña/Catalunya,Tarragona
31TCF39,Cataluña/Catalunya,Lleida
31TCF29,Cataluña/Catalunya,Lleida
31TCF19,Cataluña/Catalunya,Lleida
31TCF09,Cataluña/Catalunya,Lleida
31TBF99,Cataluña/Catalunya,Lleida
31TDF38,Cataluña/Catalunya,Barcelona
31TBF89,Aragón,Lleida
31TBF89,Aragón,Huesca
31TBF89,Cataluña/Catalunya,Lleida
31TBF89,Cataluña/Catalunya,Huesca
31TDF28,Cataluña/Catalunya,Barcelona
29TQF29,Castilla y León,Zamora
31TBF79,Aragón,Lleida
31TBF79,Aragón,Huesca
31TBF79,Cataluña/Catalunya,Lleida
31TBF79,Cataluña/Catalunya,Huesca
31TDF18,Cataluña/Catalunya,Barcelona
29TQF39,Castilla y León,Zamora
31TBF69,Aragón,Zaragoza
31TBF69,Aragón,Huesca
31TDF08,Cataluña/Catalunya,Barcelona
29TQF49,Castilla y León,Zamora
31TBF59,Aragón,Huesca
31TCF98,Cataluña/Catalunya,Barcelona
29TQF59,Castilla y León,Zamora
31TBF49,Aragón,Huesca
30TTL49,Castilla y León,Zamora
30TTL59,Castilla y León,Zamora
30TTL69,Castilla y León,Zamora
30TTL79,Castilla y León,Zamora
30TTL89,Castilla y León,Zamora
30TTL99,Castilla y León,Zamora
30TUL09,Castilla y León,Zamora
30TUL09,Castilla y León,Valladolid
30TUL19,Castilla y León,Valladolid
30TUL29,Castilla y León,Valladolid
30TUL39,Castilla y León,Valladolid
30TUL49,Castilla y León,Valladolid
30TUL59,Castilla y León,Valladolid
30TUL69,Castilla y León,Valladolid
30TUL79,Castilla y León,Valladolid
30TUL89,Castilla y León,Segovia
30TUL89,Castilla y León,Valladolid
30TUL99,Castilla y León,Segovia
30TUL99,Castilla y León,Valladolid
30TVL09,Castilla y León,Segovia
30TVL09,Castilla y León,Valladolid
30TVL19,Castilla y León,Segovia
30TVL19,Castilla y León,Valladolid
30TVL29,Castilla y León,Segovia
30TVL29,Castilla y León,Burgos
30TVL39,Castilla y León,Segovia
30TVL39,Castilla y León,Burgos
30TVL49,Castilla y León,Segovia
30TVL49,Castilla y León,Burgos
30TVL59,Castilla y León,Segovia
30TVL59,Castilla y León,Soria
30TVL69,Castilla y León,Segovia
30TVL69,Castilla y León,Soria
30TVL79,Castilla y León,Segovia
30TVL79,Castilla y León,Soria
30TVL89,Castilla y León,Soria
30TVL99,Castilla y León,Soria
30TWL09,Castilla y León,Soria
30TWL19,Castilla y León,Soria
30TWL29,Castilla y León,Soria
30TWL39,Castilla y León,Soria
30TWL49,Castilla y León,Soria
30TWL59,Castilla y León,Soria
30TWL69,Castilla y León,Soria
30TWL79,Castilla y León,Soria
30TWL89,Aragón,Zaragoza
30TWL89,Aragón,Soria
30TWL89,Castilla y León,Zaragoza
30TWL89,Castilla y León,Soria
30TWL99,Aragón,Zaragoza
30TXL09,Aragón,Zaragoza
30TXL19,Aragón,Zaragoza
30TXL29,Aragón,Zaragoza
30TXL39,Aragón,Zaragoza
30TXL49,Aragón,Zaragoza
30TXL59,Aragón,Zaragoza
30TXL69,Aragón,Zaragoza
30TXL79,Aragón,Zaragoza
30TXL89,Aragón,Zaragoza
30TXL99,Aragón,Zaragoza
30TYL09,Aragón,Zaragoza
30TYL19,Aragón,Zaragoza
30TYL29,Aragón,Zaragoza
30TYL39,Aragón,Zaragoza
30TYL49,Aragón,Zaragoza
30TYL49,Aragón,Huesca
30TYL59,Aragón,Huesca
31TCF88,Cataluña/Catalunya,Tarragona
31TCF88,Cataluña/Catalunya,Barcelona
31TCF78,Cataluña/Catalunya,Tarragona
31TCF78,Cataluña/Catalunya,Barcelona
31TCF68,Cataluña/Catalunya,Tarragona
31TCF58,Cataluña/Catalunya,Tarragona
31TCF48,Cataluña/Catalunya,Tarragona
31TCF38,Cataluña/Catalunya,Tarragona
31TCF38,Cataluña/Catalunya,Lleida
31TCF28,Cataluña/Catalunya,Tarragona
31TCF28,Cataluña/Catalunya,Lleida
31TCF18,Cataluña/Catalunya,Lleida
31TCF08,Cataluña/Catalunya,Lleida
31TBF98,Cataluña/Catalunya,Lleida
31TDF47,,
31TDF37,Cataluña/Catalunya,Barcelona
29TQF18,Castilla y León,Zamora
31TBF88,Aragón,Zaragoza
31TBF88,Aragón,Lleida
31TBF88,Cataluña/Catalunya,Zaragoza
31TBF88,Cataluña/Catalunya,Lleida
31TDF27,Cataluña/Catalunya,Barcelona
29TQF28,Castilla y León,Zamora
31TBF78,Aragón,Zaragoza
31TBF78,Aragón,Lleida
31TBF78,Aragón,Huesca
31TBF78,Cataluña/Catalunya,Zaragoza
31TBF78,Cataluña/Catalunya,Lleida
31TBF78,Cataluña/Catalunya,Huesca
31TDF17,Cataluña/Catalunya,Barcelona
29TQF38,Castilla y León,Zamora
31TBF68,Aragón,Zaragoza
31TBF68,Aragón,Huesca
31TGF09,,
31TFF99,,
31TGF28,,
31TGF18,,
31TGF08,,
31TFF98,,
31TFF88,,
31TFF78,,
31TGF47,,
31TGF37,,
31TGF27,,
31TGF17,,
31TGF07,,
31TFF97,,
31TFF87,,
31TFF77,,
31TFF67,,
31TFF57,,
31TGF36,,
31TGF26,,
31TGF16,,
31TGF06,,
31TFF96,,
31TFF86,,
31TFF76,,
31TFF66,,
31TFF56,,
31TFF46,,
31TFF36,,
31TGF25,,
31TGF15,,
31TGF05,,
31TGF46,,
31TGF45,,
31TGF35,,
31TFF05,,
31TEF95,,
31TEF85,,
31TEF75,,
31TEF65,,
31TEF74,,
31TEF46,,
31TEF36,,
31TEF26,,
31TEF16,,
31TEF55,,
31TEF45,,
31TEF35,,
31TEF25,,
31TEF15,,
31TEF64,,
31TEF54,,
31TEF44,,
31TEF34,,
31TEF24,,
31TEF53,,
31TEF43,,
31TEF33,,
31TEF23,,
31TEF06,,
31TDF96,,
31TDF86,,
31TEF05,,
31TDF95,,
31TEF14,,
31TEF04,,
31TDF94,,
31TEF13,,
31TEF03,,
31TEF22,,
31TEF12,,
31TEF02,,
31TDF76,,
31TDF66,,
31TDF85,,
31TDF75,,
31TDF84,,
31TDF93,,
31TDF56,,
31TDF46,,
31TDF36,,
31TDF65,,
31TDF55,,
31TDF45,,
31TDF74,,
31TDF64,,
31TDF54,,
31TDF83,,
31TDF73,,
31TDF63,,
31TDF92,,
31TDF82,,
31TDF72,,
31TEF01,,
31TDF91,,
31TDF81,,
31TDF07,Cataluña/Catalunya,Barcelona
29TQF48,Castilla y León,Zamora
31TBF58,Aragón,Zaragoza
31TBF58,Aragón,Huesca
31TCF97,Cataluña/Catalunya,Barcelona
29TQF58,Castilla y León,Zamora
31TBF48,Aragón,Zaragoza
31TBF48,Aragón,Huesca
30TTL48,Castilla y León,Zamora
30TTL58,Castilla y León,Zamora
30TTL68,Castilla y León,Zamora
30TTL78,Castilla y León,Zamora
30TTL88,Castilla y León,Zamora
30TTL98,Castilla y León,Zamora
30TUL08,Castilla y León,Zamora
30TUL08,Castilla y León,Valladolid
30TUL18,Castilla y León,Valladolid
30TUL28,Castilla y León,Valladolid
30TUL38,Castilla y León,Valladolid
30TUL48,Castilla y León,Valladolid
30TUL58,Castilla y León,Valladolid
30TUL68,Castilla y León,Valladolid
30TUL78,Castilla y León,Segovia
30TUL78,Castilla y León,Valladolid
30TUL88,Castilla y León,Segovia
30TUL88,Castilla y León,Valladolid
30TUL98,Castilla y León,Segovia
30TVL08,Castilla y León,Segovia
30TVL18,Castilla y León,Segovia
30TVL28,Castilla y León,Segovia
30TVL38,Castilla y León,Segovia
30TVL38,Castilla y León,Burgos
30TVL48,Castilla y León,Segovia
30TVL58,Castilla y León,Segovia
30TVL68,Castilla y León,Segovia
30TVL78,Castilla y León,Segovia
30TVL78,Castilla y León,Soria
30TVL88,Castilla y León,Soria
30TVL98,Castilla y León,Soria
30TWL08,Castilla y León,Soria
30TWL18,Castilla y León,Soria
30TWL28,Castilla y León,Soria
30TWL38,Castilla y León,Soria
30TWL48,Castilla y León,Soria
30TWL58,Castilla y León,Soria
30TWL68,Castilla y León,Soria
30TWL78,Aragón,Zaragoza
30TWL78,Aragón,Soria
30TWL78,Castilla y León,Zaragoza
30TWL78,Castilla y León,Soria
30TWL88,Aragón,Zaragoza
30TWL88,Aragón,Soria
30TWL88,Castilla y León,Zaragoza
30TWL88,Castilla y León,Soria
30TWL98,Aragón,Zaragoza
30TXL08,Aragón,Zaragoza
30TXL18,Aragón,Zaragoza
30TXL28,Aragón,Zaragoza
30TXL38,Aragón,Zaragoza
30TXL48,Aragón,Zaragoza
30TXL58,Aragón,Zaragoza
30TXL68,Aragón,Zaragoza
30TXL78,Aragón,Zaragoza
30TXL88,Aragón,Zaragoza
30TXL98,Aragón,Zaragoza
30TYL08,Aragón,Teruel
30TYL08,Aragón,Zaragoza
30TYL18,Aragón,Teruel
30TYL18,Aragón,Zaragoza
30TYL28,Aragón,Zaragoza
30TYL38,Aragón,Zaragoza
30TYL48,Aragón,Zaragoza
30TYL48,Aragón,Huesca
30TYL58,Aragón,Zaragoza
30TYL58,Aragón,Huesca
31TCF87,Cataluña/Catalunya,Tarragona
31TCF87,Cataluña/Catalunya,Barcelona
31TCF77,Cataluña/Catalunya,Tarragona
31TCF67,Cataluña/Catalunya,Tarragona
31TCF57,Cataluña/Catalunya,Tarragona
31TCF47,Cataluña/Catalunya,Tarragona
31TCF37,Cataluña/Catalunya,Tarragona
31TCF27,Cataluña/Catalunya,Tarragona
31TCF27,Cataluña/Catalunya,Lleida
31TCF17,Cataluña/Catalunya,Tarragona
31TCF17,Cataluña/Catalunya,Lleida
31TCF07,Cataluña/Catalunya,Tarragona
31TCF07,Cataluña/Catalunya,Lleida
29TQF07,Castilla y León,Salamanca
31TBF97,Cataluña/Catalunya,Tarragona
31TBF97,Cataluña/Catalunya,Lleida
29TQF17,Castilla y León,Salamanca
29TQF17,Castilla y León,Zamora
31TBF87,Aragón,Tarragona
31TBF87,Aragón,Zaragoza
31TBF87,Aragón,Lleida
31TBF87,Cataluña/Catalunya,Tarragona
31TBF87,Cataluña/Catalunya,Zaragoza
31TBF87,Cataluña/Catalunya,Lleida
31TDF26,Cataluña/Catalunya,Barcelona
31TDF35,,
31TDF25,,
31TDF44,,
31TDF34,,
31TDF24,,
31TDF53,,
31TDF43,,
31TDF33,,
31TDF23,,
31TDF62,,
31TDF52,,
31TDF42,,
31TDF32,,
31TDF22,,
31TDF71,,
31TDF61,,
31TDF51,,
31TDF41,,
31TDF31,,
31TDF21,,
29TQF27,Castilla y León,Salamanca
29TQF27,Castilla y León,Zamora
31TBF77,Aragón,Tarragona
31TBF77,Aragón,Zaragoza
31TBF77,Aragón,Lleida
31TBF77,Cataluña/Catalunya,Tarragona
31TBF77,Cataluña/Catalunya,Zaragoza
31TBF77,Cataluña/Catalunya,Lleida
31TDF16,Cataluña/Catalunya,Barcelona
31TDF15,,
31TDF14,,
31TDF13,,
31TDF12,,
31TDF11,,
29TQF37,Castilla y León,Zamora
31TBF67,Aragón,Zaragoza
31TDF06,Cataluña/Catalunya,Barcelona
31TDF05,,
31TDF04,,
31TDF03,,
31TDF02,,
29TQF47,Castilla y León,Zamora
31TBF57,Aragón,Zaragoza
31TCF96,Cataluña/Catalunya,Barcelona
31TCF95,,
31TCF94,,
29TQF57,Castilla y León,Zamora
31TBF47,Aragón,Zaragoza
30TTL47,Castilla y León,Zamora
30TTL57,Castilla y León,Zamora
30TTL67,Castilla y León,Zamora
30TTL77,Castilla y León,Zamora
30TTL87,Castilla y León,Zamora
30TTL97,Castilla y León,Zamora
30TUL07,Castilla y León,Zamora
30TUL07,Castilla y León,Valladolid
30TUL17,Castilla y León,Valladolid
30TUL27,Castilla y León,Valladolid
30TUL37,Castilla y León,Valladolid
30TUL47,Castilla y León,Valladolid
30TUL57,Castilla y León,Valladolid
30TUL67,Castilla y León,Segovia
30TUL67,Castilla y León,Valladolid
30TUL77,Castilla y León,Segovia
30TUL77,Castilla y León,Valladolid
30TUL87,Castilla y León,Segovia
30TUL97,Castilla y León,Segovia
30TVL07,Castilla y León,Segovia
30TVL17,Castilla y León,Segovia
30TVL27,Castilla y León,Segovia
30TVL37,Castilla y León,Segovia
30TVL47,Castilla y León,Segovia
30TVL57,Castilla y León,Segovia
30TVL67,Castilla y León,Segovia
30TVL77,Castilla-La Mancha,Guadalajara
30TVL77,Castilla-La Mancha,Segovia
30TVL77,Castilla-La Mancha,Soria
30TVL77,Castilla y León,Guadalajara
30TVL77,Castilla y León,Segovia
30TVL77,Castilla y León,Soria
30TVL87,Castilla-La Mancha,Guadalajara
30TVL87,Castilla-La Mancha,Segovia
30TVL87,Castilla-La Mancha,Soria
30TVL87,Castilla y León,Guadalajara
30TVL87,Castilla y León,Segovia
30TVL87,Castilla y León,Soria
30TVL97,Castilla-La Mancha,Guadalajara
30TVL97,Castilla-La Mancha,Soria
30TVL97,Castilla y León,Guadalajara
30TVL97,Castilla y León,Soria
30TWL07,Castilla-La Mancha,Guadalajara
30TWL07,Castilla-La Mancha,Soria
30TWL07,Castilla y León,Guadalajara
30TWL07,Castilla y León,Soria
30TWL17,Castilla-La Mancha,Guadalajara
30TWL17,Castilla-La Mancha,Soria
30TWL17,Castilla y León,Guadalajara
30TWL17,Castilla y León,Soria
30TWL27,Castilla y León,Soria
30TWL37,Castilla y León,Soria
30TWL47,Castilla y León,Soria
30TWL57,Castilla y León,Soria
30TWL67,Aragón,Zaragoza
30TWL67,Aragón,Soria
30TWL67,Castilla y León,Zaragoza
30TWL67,Castilla y León,Soria
30TWL77,Aragón,Zaragoza
30TWL77,Aragón,Soria
30TWL77,Castilla y León,Zaragoza
30TWL77,Castilla y León,Soria
30TWL87,Aragón,Zaragoza
30TWL97,Aragón,Zaragoza
30TXL07,Aragón,Zaragoza
30TXL17,Aragón,Zaragoza
