,ID_Ruta,Nombre_Ruta,NOM_ETAPA,Nombre_completo,Longitud,TIPOLOGIA,Description,id,nombre_en,CCAA_1,Provincia_1
621,4382,SL-C-072. La Plana del Corredor,,SL-C-072. La Plana del Corredor ,"2,18",,,SLXC0072_00E000_0,,Cataluña/Catalunya,Barcelona
622,4384,SL-C-148. La Font del Tort,,SL-C-148. La Font del Tort ,"2,84",,,SLXC0148_00E000_0,,Cataluña/Catalunya,Barcelona
623,4386,SL-C-143. Alrededores de Sant Pere de Reixac,,SL-C-143. Alrededores de Sant Pere de Reixac ,"3,0",,,SLXC0143_00E000_0,,Cataluña/Catalunya,Barcelona
624,4404,SL-C-146. De la Fuente del Alba a la Conreria,,SL-C-146. De la Fuente del Alba a la Conreria ,"1,24",,,SLXC0146_00E000_0,,Cataluña/Catalunya,Barcelona
625,4523,VV del Delta de l´Ebre,,VV del Delta de l´Ebre ,"1,81",,,VVALDE_003,Delta de l´Ebre Greenway,Cataluña/Catalunya,Tarragona
626,4530,VV del Carrilet. Olot - Girona,,VV del Carrilet. Olot - Girona ,"57,32",,,VVCAR1_026,Carrilet Olot - Girona Greenway,Cataluña/Catalunya,Girona
627,4532,VV del Carrilet. Girona - Sant Felìú de Guíxols,,VV del Carrilet. Girona - Sant Felìú de Guíxols ,"39,38",,,VVCAR2_145,Carrilet Girona - Sant Feliù de Guíxols Greenway,Cataluña/Catalunya,Girona
628,4536,VV del Nicolau,,VV del Nicolau ,"5,32",,,VVNICO_080,Nicolau Greenway,Cataluña/Catalunya,Barcelona
629,4570,VV del Vallés,,VV del Vallés ,"1,52",,,VVVALL_130,Del Vallès Greenway,Cataluña/Catalunya,Barcelona
630,4572,VV del Ferro i del Carbó,,VV del Ferro i del Carbó ,"12,26",,,VVFERR_043,Ferro i del Carbó Greenway,Cataluña/Catalunya,Girona
631,4574,VV del Tren Petit,,VV del Tren Petit ,"6,54",,,VVPETI_084,Petit Train Greenway,Cataluña/Catalunya,Girona
632,4578,VV del Llobregat,,VV del Llobregat ,"6,36",,,VVLLOB_066,Llobregat Greenway,Cataluña/Catalunya,Barcelona
633,4580,VV del Tren Pinxo,,VV del Tren Pinxo ,"5,67",,,VVPINX_091,Tren Pinxo Greenway,Cataluña/Catalunya,Girona
634,4623,VV del Carrilet de la Cava,,VV del Carrilet de la Cava ,"7,32",,,VVCAVA_028,Carrilet de la Cava Greenway,Cataluña/Catalunya,Tarragona
635,649,Camino Natural del sifón de Albelda,,Camino Natural del sifón de Albelda ,"10,3154311594",Itinerario principal,,,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
636,650,Camino Natural del Port de Vielha,,Camino Natural del Port de Vielha ,"13,0285529176",Itinerario principal,,,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
637,651,Camino Natural del Camí de l'Aigua,Tramo Del Pont de Suert a Caldes de Boí,Camino Natural del Camí de l'Aigua Tramo Del Pont de Suert a Caldes de Boí,"27,7861670935",Itinerario principal,,,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
638,667,Camino Natural Vía Verde de la Val de Zafán,Tramo Estación de Pinell de Brai - Estación de Arnés-Lledó (Terra Alta),Camino Natural Vía Verde de la Val de Zafán Tramo Estación de Pinell de Brai - Estación de Arnés-Lledó (Terra Alta),"23,7479117839",CN por tramos (3),,,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel"
639,693,Camino Natural de Montfalcó al Congost de Mont-rebei,,Camino Natural de Montfalcó al Congost de Mont-rebei ,"3,99687855361",Itinerario principal,,,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
640,694,Camino Natural de Matarraña - Algars,Etapa 1: El Parrizal - Beceite (itinerario senderista),Camino Natural de Matarraña - Algars Etapa 1: El Parrizal - Beceite (itinerario senderista),"7,00663395371",CN por etapas (16),,,,"Aragón, Cataluña/Catalunya, Comunitat Valenciana","Castelló/Castellón, Tarragona, Teruel"
641,695,Camino Natural de Matarraña - Algars,Etapa 1.1: Alternativa Masía Sant Miquel (itinerario senderista),Camino Natural de Matarraña - Algars Etapa 1.1: Alternativa Masía Sant Miquel (itinerario senderista),"4,2528858349",CN por etapas (16),,,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel"
642,696,Camino Natural de Matarraña - Algars,Etapa 2: Beceite - Valderrobles (itinerario senderista),Camino Natural de Matarraña - Algars Etapa 2: Beceite - Valderrobles (itinerario senderista),"6,54903600716",CN por etapas (16),,,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel"
643,736,Camino Natural de Matarraña - Algars,Etapa 10: Nonaspe - Caseres (itinerario senderista),Camino Natural de Matarraña - Algars Etapa 10: Nonaspe - Caseres (itinerario senderista),"35,8739552901",CN por etapas (16),,,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel, Zaragoza"
644,737,Camino Natural de Matarraña - Algars,Etapa 10: Ramal a ermita de Sant Joan (itinerario senderista),Camino Natural de Matarraña - Algars Etapa 10: Ramal a ermita de Sant Joan (itinerario senderista),"0,4598077288",CN por etapas (16),,,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel, Zaragoza"
645,738,Camino Natural de Matarraña - Algars,Etapa 11: Caseres - Arens de Lledó (itinerario senderista),Camino Natural de Matarraña - Algars Etapa 11: Caseres - Arens de Lledó (itinerario senderista),"9,80445588788",CN por etapas (16),,,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel, Zaragoza"
646,739,Camino Natural de Matarraña - Algars,Etapa 12: Arens de Lledó - Arnés (itinerario senderista),Camino Natural de Matarraña - Algars Etapa 12: Arens de Lledó - Arnés (itinerario senderista),"12,8052566768",CN por etapas (16),,,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel"
647,740,Camino Natural de Matarraña - Algars,Etapa 12.1: Ramal a Horta de Sant Joan (itinerario senderista),Camino Natural de Matarraña - Algars Etapa 12.1: Ramal a Horta de Sant Joan (itinerario senderista),"4,44451595988",CN por etapas (16),,,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel"
648,741,Camino Natural de Matarraña - Algars,Etapa 12.2: Alternativa Arens de Lledó - Arnés (itinerario senderista),Camino Natural de Matarraña - Algars Etapa 12.2: Alternativa Arens de Lledó - Arnés (itinerario senderista),"0,93942968275",CN por etapas (16),,,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel"
649,742,Camino Natural de Matarraña - Algars,Etapa 13: Arnés - Beceite (itinerario senderista),Camino Natural de Matarraña - Algars Etapa 13: Arnés - Beceite (itinerario senderista),"14,0621566054",CN por etapas (16),,,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel"
650,753,Camino Natural del Ebro,Etapa 36: Mequinenza - Almatret,Camino Natural del Ebro Etapa 36: Mequinenza - Almatret,"20,7437701397",CN por etapas (60),,,,"Aragón, Cataluña/Catalunya","Lleida, Tarragona, Zaragoza"
651,754,Camino Natural del Ebro,Etapa 36.1: Mequinenza - Fayón,Camino Natural del Ebro Etapa 36.1: Mequinenza - Fayón,"29,4022700923",CN por etapas (60),,,,"Aragón, Cataluña/Catalunya","Tarragona, Zaragoza"
652,1040,Los Valles de Conangles y Rius - Principal,,Los Valles de Conangles y Rius - Principal ,,,"<center><table><tr><th colspan='2' align='center'><em>Atributos</em></th></tr><tr bgcolor=""#E3E3F3""> <th>Parque Nacional</th> <td>Aigüestortes i Estany de Sant Maurici</td> </tr><tr bgcolor=""""> <th>Nombre</th> <td>Los Valles de Conangles y Rius</td> </tr><tr bgcolor=""#E3E3F3""> <th>Número</th> <td></td> </tr><tr bgcolor=""""> <th>Tipo</th> <td>Principal</td> </tr><tr bgcolor=""#E3E3F3""> <th>Sentido</th> <td>Ida y vuelta</td> </tr><tr bgcolor=""""> <th>Dificultad</th> <td>Media</td> </tr><tr bgcolor=""#E3E3F3""> <th>Duración (h)</th> <td>7</td> </tr><tr bgcolor=""""> <th>Longitud (km)</th> <td>20.8</td> </tr><tr bgcolor=""#E3E3F3""> <th>Recomendaciones</th> <td>Época recomendada de junio a octubre. Dificultad moderada por la existencia de tramos de camino con fuerte pendiente.</td> </tr><tr bgcolor=""""> <th>Descripción</th> <td>Si salimos del aparcamiento del Espitau de Vielha, tomamos el sendero que sale al lado del edificio del Espitau y la ermita de Santa Quiteria y seguimos las marcas de GR. Si salimos del aparcamiento de la Contesa (debemos sumar 30 minutos a la duración del recorrido), tomamos la pista forestal que pasa al lado del refugio de Conangles y que se adentra en el hayedo en dirección norte. Después del puente que cruza el río de Conangles, dejamos la pista y tomamos el sendero que asciende hasta encontrarnos con el camino que viene del Espitau de Vielha, señalizado con las marcas de GR. Al principio, la ascensión por el valle de Conangles (conocido tradicionalmente como el valle de Sant Nicolau) será bastante suave pero al llegar a la zona de la Escaleta, el terreno se vuelve más pendiente y exigente físicamente, hasta llegar finalmente al puerto, el punto más alto de la excursión. A continuación, el camino nos lleva bordeando el Lac de Rius, que resultará una agradable compañía hasta iniciar el descenso por el valle de Rius. Si se quiere llegar hasta el refugio de la Restanca a media bajada debemos estar atentos al desvío del GR a la derecha, en dirección al refugio , en vez de bajar completamente hasta el fondo del valle. Finalmente, podemos ver la presa de la Restanca y el refugio.</td> </tr></table></center>",,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
653,1060,El Valle de Besiberri - Principal,,El Valle de Besiberri - Principal ,,,"<center><table><tr><th colspan='2' align='center'><em>Atributos</em></th></tr><tr bgcolor=""#E3E3F3""> <th>Parque Nacional</th> <td>Aigüestortes i Estany de Sant Maurici</td> </tr><tr bgcolor=""""> <th>Nombre</th> <td>El Valle de Besiberri</td> </tr><tr bgcolor=""#E3E3F3""> <th>Número</th> <td></td> </tr><tr bgcolor=""""> <th>Tipo</th> <td>Principal</td> </tr><tr bgcolor=""#E3E3F3""> <th>Sentido</th> <td>Ida y vuelta</td> </tr><tr bgcolor=""""> <th>Dificultad</th> <td>Media</td> </tr><tr bgcolor=""#E3E3F3""> <th>Duración (h)</th> <td>2</td> </tr><tr bgcolor=""""> <th>Longitud (km)</th> <td>6.9</td> </tr><tr bgcolor=""#E3E3F3""> <th>Recomendaciones</th> <td>Época recomendada de junio a octubre. Dificultad moderada por la existencia de tramos de camino con fuerte pendiente.</td> </tr><tr bgcolor=""""> <th>Descripción</th> <td>Desde el aparcamiento de la Contesa, situado cerca del refugio de Conangles, tomamos la pista forestal que pasa por el área recreativa y hacia la derecha se adentra en el magnífico hayedo de Besiberri. Después de andar unos 10 minutos, dejamos la pista forestal para tomar el sendero que a mano izquierda empieza la ascensión hacia el valle de Besiberri y que cruza dicha pista en varias ocasiones. En unos 20 minutos, nos encontramos con la primera cascada y a continuación la segunda, con un bonito mirador natural. Después de un tramo con fuerte pendiente, nos encontramos con la tercera cascada y un puente que nos ayuda a cruzar el río, un buen lugar para hacer un pequeño descanso. Ya en la umbría, el camino zigzaguea marcadamente para salvar un fuerte escalón del valle que, finalmente, nos lleva a alcanzar el Estany de Besiberri y un imponente paisaje de agradables pastizales con el macizo de Besiberri y las cumbres más altas del Parque Nacional al fondo. Si deseamos andar un poco más, en 45 minutos nos podemos acercar al Estanyet, situado a los pies de las paredes y canchales del macizo de Besiberri y en unos 10 minutos más al refugio- vivac de Besiberri, que se encuentra justo encima.</td> </tr></table></center>",,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
654,1240,GR-99. Etapa 36.1 Mequinenza-Fayón,,GR-99. Etapa 36.1 Mequinenza-Fayón ,"30,68",,,GRXX0099_00E036_1,,"Aragón, Cataluña/Catalunya","Tarragona, Zaragoza"
655,1261,GR-92. Etapa 31. Amposta-Pont de l'Oliva (Ulldecona),,GR-92. Etapa 31. Amposta-Pont de l'Oliva (Ulldecona) ,"25,3",,,GRXX0092_00E031_0,,"Cataluña/Catalunya, Comunitat Valenciana","Castelló/Castellón, Tarragona"
656,1353,GR-1. Etapa 26. Mas de Carlets-Puente de Montañana,,GR-1. Etapa 26. Mas de Carlets-Puente de Montañana ,"13,27",,,GRXX0001_00E026_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
657,1435,GR-11. Etapa 21. Refugio de Conangles-Refugio de la Restanca,,GR-11. Etapa 21. Refugio de Conangles-Refugio de la Restanca ,"12,07",,,GRXX0011_00E021_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
658,1512,GR-3. Etapa 03. Castelló de Farfanya-Tartareu,,GR-3. Etapa 03. Castelló de Farfanya-Tartareu ,"13,18",,,GRXX0003_00E003_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
659,1583,GR-11.20. Etapa 01. Pont de Suert-Taüll,,GR-11.20. Etapa 01. Pont de Suert-Taüll ,"26,81",,,GRXX0011_20E001_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
660,1588,GR-211.5. Etapa 01. Hospital de Vielha-Vielha,,GR-211.5. Etapa 01. Hospital de Vielha-Vielha ,"14,37",,,GRXX0211_05E001_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
661,1663,GR-3. Etapa 06. Sant Esteve de la Sarga-Puente de Montañana,,GR-3. Etapa 06. Sant Esteve de la Sarga-Puente de Montañana ,"19,72",,,GRXX0003_00E006_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
662,1689,GR-261. Etapa 02. Torrente de Cinca-Fraga,,GR-261. Etapa 02. Torrente de Cinca-Fraga ,"14,55",,,GRXX0261_00E002_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
663,1721,GR-7. Etapa 23. Paüls-Refugio de Caro,,GR-7. Etapa 23. Paüls-Refugio de Caro ,"21,76",,,GRXX0007_00E023_0,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel"
664,1724,GR-171. Etapa 15. Paüls-Refugio de Caro,,GR-171. Etapa 15. Paüls-Refugio de Caro ,"19,67",,,GRXX0171_00E015_0,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel"
665,1742,GR-23. Etapa 03. Baldellou-Albelda,,GR-23. Etapa 03. Baldellou-Albelda ,"14,31",,,GRXX0023_00E003_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
666,1758,GR-7. Etapa 24. Refugio de Caro-Fredes (Comunidad Valenciana),,GR-7. Etapa 24. Refugio de Caro-Fredes (Comunidad Valenciana) ,"24,79",,,GRXX0007_00E024_0,,"Cataluña/Catalunya, Comunitat Valenciana","Castelló/Castellón, Tarragona"
667,1791,GR-99. Etapa 36. Mequinenza-Almatret,,GR-99. Etapa 36. Mequinenza-Almatret ,"21,6",,,GRXX0099_00E036_0,,"Aragón, Cataluña/Catalunya","Lleida, Tarragona, Zaragoza"
668,1801,GR-211.1. Etapa 01. Gessa-Vielha,,GR-211.1. Etapa 01. Gessa-Vielha ,"10,51",,,GRXX0211_01E001_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
669,1863,GR-1. Etapa 25. Àger-Mas de Carlets,,GR-1. Etapa 25. Àger-Mas de Carlets ,"14,49",,,GRXX0001_00E025_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
670,1915,GR-171. Etapa 14. Prat de Comte-Paüls,,GR-171. Etapa 14. Prat de Comte-Paüls ,"13,18",,,GRXX0171_00E014_0,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel"
671,1941,GR-1. Etapa 27. Puente de Montañana-Castigaleu,,GR-1. Etapa 27. Puente de Montañana-Castigaleu ,"18,8",,,GRXX0001_00E027_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
672,2051,GR-261. Etapa 01. Mequinenza-Torrente de Cinca,,GR-261. Etapa 01. Mequinenza-Torrente de Cinca ,"19,34",,,GRXX0261_00E001_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida, Zaragoza"
673,2212,GR-3. Etapa 07. Puente de Montañana-El Pont d'Orrit,,GR-3. Etapa 07. Puente de Montañana-El Pont d'Orrit ,"14,26",,,GRXX0003_00E007_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
674,2322,GR-261. Etapa 03. Fraga-Velilla de Cinca,,GR-261. Etapa 03. Fraga-Velilla de Cinca ,"17,91",,,GRXX0261_00E003_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
675,2335,GR-8. Etapa 01. Límite Provincial-Beceite,,GR-8. Etapa 01. Límite Provincial-Beceite ,"11,56",,,GRXX0008_00E001_0,,"Aragón, Cataluña/Catalunya, Comunitat Valenciana","Castelló/Castellón, Tarragona, Teruel"
676,2351,GR-11.5. Etapa 01. Plan de Senarta-Refugio de la Renclusa,,GR-11.5. Etapa 01. Plan de Senarta-Refugio de la Renclusa ,"13,48",,,GRXX0011_05E001_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
677,2383,GR-211. Etapa 07. Unha-Vielha,,GR-211. Etapa 07. Unha-Vielha ,"9,86",,,GRXX0211_00E007_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
678,2568,PR-Z 157. Ruta del Bajo Matarraña,,PR-Z 157. Ruta del Bajo Matarraña ,"42,24",,,PRXZ0157_00E000_0,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel, Zaragoza"
679,2877,PR-HU 116. Ermita de las Mártires,,PR-HU 116. Ermita de las Mártires ,"12,79",,,PRHU0116_00E000_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
680,2963,PR-HU 104. Ruta de la Noguera Ribagorzana,,PR-HU 104. Ruta de la Noguera Ribagorzana ,"6,07",,,PRHU0104_00E000_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
681,3454,PR-TE 167. Arens de Lledó-Castillo de Almudéfar,,PR-TE 167. Arens de Lledó-Castillo de Almudéfar ,"6,62",,,PRTE0167_00E000_0,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel, Zaragoza"
682,3501,PR-Z 160. Ermita del Pilar,,PR-Z 160. Ermita del Pilar ,"5,52",,,PRXZ0160_00E000_0,,"Aragón, Cataluña/Catalunya","Tarragona, Zaragoza"
683,3534,PR-TE 166. Calaceite-Ermita de San Pol de Arenys,,PR-TE 166. Calaceite-Ermita de San Pol de Arenys ,"5,85",,,PRTE0166_00E000_0,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel, Zaragoza"
684,3536,PR-HU 205. Chiriveta-Litera,,PR-HU 205. Chiriveta-Litera ,"5,8",,,PRHU0205_00E000_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
685,3568,PR-TE 168.A. Cretas-Lledó,,PR-TE 168.A. Cretas-Lledó ,"7,1",,,PRTE0168_00E000_A,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel"
686,3594,PR-HU 204. Casas de Hostalet-Mas de Quintillá,,PR-HU 204. Casas de Hostalet-Mas de Quintillá ,"6,89",,,PRHU0204_00E000_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
687,3603,PR-HU 206. Chiriveta-El Mas,,PR-HU 206. Chiriveta-El Mas ,"4,97",,,PRHU0206_00E000_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
688,3609,PR-HU 200. Camino L'Estall-Cumbre del Montsec,,PR-HU 200. Camino L'Estall-Cumbre del Montsec ,"4,22",,,PRHU0200_00E000_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
689,3613,PR-HU 203. Tolva-Mas de Quintillá,,PR-HU 203. Tolva-Mas de Quintillá ,"4,94",,,PRHU0203_00E000_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
690,3783,PR-HU 215. Santorens-Torre de Buira,,PR-HU 215. Santorens-Torre de Buira ,"10,43",,,PRHU0215_00E000_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
691,3796,PR-TE 150. Ascensión a la Mola de Limo,,PR-TE 150. Ascensión a la Mola de Limo ,"2,37",,,PRTE0150_00E000_0,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel"
692,3804,PR-TE 168.B. Lledó-Ermita de Santa Rosa de Viterbo,,PR-TE 168.B. Lledó-Ermita de Santa Rosa de Viterbo ,"2,42",,,PRTE0168_00E000_B,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel"
693,3810,PR-HU 201. L'Estall-Fet,,PR-HU 201. L'Estall-Fet ,"9,57",,,PRHU0201_00E000_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
694,3861,PR-TE 154. Fuente de Cabrera,,PR-TE 154. Fuente de Cabrera ,"1,22",,,PRTE0154_00E000_0,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel"
695,3864,PR-Z 156. Nonaspe-Pinyeres,,PR-Z 156. Nonaspe-Pinyeres ,"13,09",,,PRXZ0156_00E000_0,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel, Zaragoza"
696,3869,PR-TE 200. Mas d'en Jerra-Túmulo de Pedrafita I,,PR-TE 200. Mas d'en Jerra-Túmulo de Pedrafita I ,"1,67",,,PRTE0200_00E000_0,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel"
697,3921,PR-TE 153. Moletes de Arany,,PR-TE 153. Moletes de Arany ,"20,1",,,PRTE0153_00E000_0,,"Aragón, Cataluña/Catalunya, Comunitat Valenciana","Castelló/Castellón, Tarragona, Teruel"
698,3990,PR-HU 250. Ruta de los Aljibes y los Silos de Albelda,,PR-HU 250. Ruta de los Aljibes y los Silos de Albelda ,"10,25",,,PRHU0250_00E000_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
699,4053,PR-TE 151. Ascensión a Peña Galera,,PR-TE 151. Ascensión a Peña Galera ,"19,0",,,PRTE0151_00E000_0,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel"
700,4063,PR-HU 224. Zaidín-Belver de Cinca,,PR-HU 224. Zaidín-Belver de Cinca ,"16,97",,,PRHU0224_00E000_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
701,4069,PR-Z 155. Vall de María-Roquizal del Rullo,,PR-Z 155. Vall de María-Roquizal del Rullo ,"23,06",,,PRXZ0155_00E000_0,,"Aragón, Cataluña/Catalunya","Tarragona, Teruel, Zaragoza"
702,4099,PR-HU 223. Fraga-Zaidín,,PR-HU 223. Fraga-Zaidín ,"20,01",,,PRHU0223_00E000_0,,"Aragón, Cataluña/Catalunya","Huesca, Lleida"
703,4176,PR-Z 161. Ermita de San Jorge,,PR-Z 161. Ermita de San Jorge ,"15,75",,,PRXZ0161_00E000_0,,"Aragón, Cataluña/Catalunya","Tarragona, Zaragoza"
0,3362,PR-CE 002. Plaza de África-Plaza de África,,PR-CE 002. Plaza de África-Plaza de África ,"10,61",,,PRCE0002_00E000_0,,Ciudad de Ceuta,Ceuta
1,4463,SL-CE-002. Embalse del Infierno-Embalse del Infierno,,SL-CE-002. Embalse del Infierno-Embalse del Infierno ,"2,68",,,SLCE0002_00E000_0,,Ciudad de Ceuta,Ceuta
2,4465,SL-CE-005. Merendero de Calamocarro-Pista de la Lastra,,SL-CE-005. Merendero de Calamocarro-Pista de la Lastra ,"1,75",,,SLCE0005_00E000_0,,Ciudad de Ceuta,Ceuta
3,4466,SL-CE-001. Aparcamiento Embalse Renegado-Aparcamiento Embalse Renegado,,SL-CE-001. Aparcamiento Embalse Renegado-Aparcamiento Embalse Renegado ,"2,77",,,SLCE0001_00E000_0,,Ciudad de Ceuta,Ceuta
4,4467,SL-CE-003. Playa de Calamocarro-Torre de Aranguren,,SL-CE-003. Playa de Calamocarro-Torre de Aranguren ,"2,81",,,SLCE0003_00E000_0,,Ciudad de Ceuta,Ceuta
5,4468,SL-CE-006. Puerta de Málaga. Fortaleza de Hacho-Puerta de Málaga. Fortaleza de Hacho,,SL-CE-006. Puerta de Málaga. Fortaleza de Hacho-Puerta de Málaga. Fortaleza de Hacho ,"1,87",,,SLCE0006_00E000_0,,Ciudad de Ceuta,Ceuta
0,412,Camino Natural del Valle del Lozoya,Ramal a Canencia (itinerario senderista),Camino Natural del Valle del Lozoya Ramal a Canencia (itinerario senderista),"4,24129193872",Itinerario principal con ramales,,,,Comunidad de Madrid,Madrid
1,413,Camino Natural del Valle del Lozoya,Ramal a la Ermita de Ntra. Sra. de los Prados (itinerario senderista),Camino Natural del Valle del Lozoya Ramal a la Ermita de Ntra. Sra. de los Prados (itinerario senderista),"3,58376862842",Itinerario principal con ramales,,,,Comunidad de Madrid,Madrid
2,1390,GR-300. Etapa 03. El Atazar-Robledillo de la Jara,,GR-300. Etapa 03. El Atazar-Robledillo de la Jara ,"11,25",,,GRXX0300_00E003_0,,Comunidad de Madrid,Madrid
3,1787,GR-300. Etapa 04. Robledillo de la Jara-Cervera de Buitrago-Robledillo de la Jara,,GR-300. Etapa 04. Robledillo de la Jara-Cervera de Buitrago-Robledillo de la Jara ,"3,92",,,GRXX0300_00E004_0,,Comunidad de Madrid,Madrid
4,2435,GR-300. Etapa 06. El Hospitalillo Manjiron El Hospitalillo,,GR-300. Etapa 06. El Hospitalillo Manjiron El Hospitalillo ,"3,39",,,GRXX0300_00E006_0,,Comunidad de Madrid,Madrid
5,4515,VV del Tajuña,,VV del Tajuña ,"66,63",,,VVTAJU_119,Tajuña Greenway,Comunidad de Madrid,Madrid
6,4516,VV de la Gasolina,,VV de la Gasolina ,"3,05",,,VVGASO_002,Gasolina Greenway,Comunidad de Madrid,Madrid
7,4562,VV del Rio Guadarrama,,VV del Rio Guadarrama ,"5,78",,,VVGDR2_049,Guadarrama River Greenway,Comunidad de Madrid,Madrid
8,4566,VV del Tren de los 40 Días,,VV del Tren de los 40 Días ,"13,41",,,VVCUAR_036,The 40 Days Train Greenway,Comunidad de Madrid,Madrid
9,272,Camino Natural de la Cañada Real Soriana Occidental,Etapa 2: Otero de Herreros - Embalse del Pontón Alto (itinerario senderista),Camino Natural de la Cañada Real Soriana Occidental Etapa 2: Otero de Herreros - Embalse del Pontón Alto (itinerario senderista),"21,2537321323",CN por etapas (8),,,,"Castilla y León, Comunidad de Madrid","Madrid, Segovia"
